block_height,market,position,account,side,asset,amount_base_units
9049309,zest-v2,SP23DZ9XYT3YNF70MHAV9Y3622H8B3DX10WMWT2T9,SP23DZ9XYT3YNF70MHAV9Y3622H8B3DX10WMWT2T9,debt_stored,stSTX,2499813889
9049309,zest-v2,SP16GZQEWNJ8S05KQY0T0Z2KQ070WSSK96B99EN0E,SP16GZQEWNJ8S05KQY0T0Z2KQ070WSSK96B99EN0E,collateral,zsBTC,16219277
9049309,zest-v2,SP16GZQEWNJ8S05KQY0T0Z2KQ070WSSK96B99EN0E,SP16GZQEWNJ8S05KQY0T0Z2KQ070WSSK96B99EN0E,debt,USDC,4457918955
9049309,zest-v2,SP16GZQEWNJ8S05KQY0T0Z2KQ070WSSK96B99EN0E,SP16GZQEWNJ8S05KQY0T0Z2KQ070WSSK96B99EN0E,debt_stored,USDC,4409696868
9049309,zest-v2,SPF5VC4PPKY9MYZMJEAXA5M9JWJQY9HBPKQVQTYV,SPF5VC4PPKY9MYZMJEAXA5M9JWJQY9HBPKQVQTYV,collateral,zsBTC,210153455
9049309,zest-v2,SPF5VC4PPKY9MYZMJEAXA5M9JWJQY9HBPKQVQTYV,SPF5VC4PPKY9MYZMJEAXA5M9JWJQY9HBPKQVQTYV,debt,USDC,77013810041
9049309,zest-v2,SPF5VC4PPKY9MYZMJEAXA5M9JWJQY9HBPKQVQTYV,SPF5VC4PPKY9MYZMJEAXA5M9JWJQY9HBPKQVQTYV,debt_stored,USDC,76180738229
9049309,zest-v2,SP2CCCQP1WN3FG67K3V4S85JG9SRZN2KKRJ3M3GNG,SP2CCCQP1WN3FG67K3V4S85JG9SRZN2KKRJ3M3GNG,collateral,zsBTC,309755514
9049309,zest-v2,SP2CCCQP1WN3FG67K3V4S85JG9SRZN2KKRJ3M3GNG,SP2CCCQP1WN3FG67K3V4S85JG9SRZN2KKRJ3M3GNG,debt,USDC,87557681218
9049309,zest-v2,SP2CCCQP1WN3FG67K3V4S85JG9SRZN2KKRJ3M3GNG,SP2CCCQP1WN3FG67K3V4S85JG9SRZN2KKRJ3M3GNG,debt,USDH,1806931128915
9049309,zest-v2,SP2CCCQP1WN3FG67K3V4S85JG9SRZN2KKRJ3M3GNG,SP2CCCQP1WN3FG67K3V4S85JG9SRZN2KKRJ3M3GNG,debt_stored,USDC,86610554513
9049309,zest-v2,SP2CCCQP1WN3FG67K3V4S85JG9SRZN2KKRJ3M3GNG,SP2CCCQP1WN3FG67K3V4S85JG9SRZN2KKRJ3M3GNG,debt_stored,USDH,1788760574261
9049309,zest-v2,SP1S3JBC47G2VVK0C6W7GT221C4CH3605GH95EAD9,SP1S3JBC47G2VVK0C6W7GT221C4CH3605GH95EAD9,collateral,zsBTC,399787221
9049309,zest-v2,SP1S3JBC47G2VVK0C6W7GT221C4CH3605GH95EAD9,SP1S3JBC47G2VVK0C6W7GT221C4CH3605GH95EAD9,debt,USDC,71758634326
9049309,zest-v2,SP1S3JBC47G2VVK0C6W7GT221C4CH3605GH95EAD9,SP1S3JBC47G2VVK0C6W7GT221C4CH3605GH95EAD9,debt_stored,USDC,70982408666
9049309,zest-v2,SP3R0QDSN9RWK9BK7M56SHQM0RT5RRDRKD7TXDHWS,SP3R0QDSN9RWK9BK7M56SHQM0RT5RRDRKD7TXDHWS,collateral,zstSTX,244323238
9049309,zest-v2,SPW02JA8DY901YCB6VRJNB9YG6PWPE85BJR1EFN0,SPW02JA8DY901YCB6VRJNB9YG6PWPE85BJR1EFN0,collateral,zstSTX,3155382325
9049309,zest-v2,SPDJ718REZ9JKKNY49MX6YPDKD33GJN0DFGCAKSW,SPDJ718REZ9JKKNY49MX6YPDKD33GJN0DFGCAKSW,collateral,zsBTC,2283942
9049309,zest-v2,SPDJ718REZ9JKKNY49MX6YPDKD33GJN0DFGCAKSW,SPDJ718REZ9JKKNY49MX6YPDKD33GJN0DFGCAKSW,debt,USDC,3
9049309,zest-v2,SPDJ718REZ9JKKNY49MX6YPDKD33GJN0DFGCAKSW,SPDJ718REZ9JKKNY49MX6YPDKD33GJN0DFGCAKSW,debt,USDH,94393770096
9049309,zest-v2,SPDJ718REZ9JKKNY49MX6YPDKD33GJN0DFGCAKSW,SPDJ718REZ9JKKNY49MX6YPDKD33GJN0DFGCAKSW,debt_stored,USDC,2
9049309,zest-v2,SPDJ718REZ9JKKNY49MX6YPDKD33GJN0DFGCAKSW,SPDJ718REZ9JKKNY49MX6YPDKD33GJN0DFGCAKSW,debt_stored,USDH,93444543459
9049309,zest-v2,SP1HFKSHW80G693GR78AB0TFZYQKRVVC5A4PWWR7M,SP1HFKSHW80G693GR78AB0TFZYQKRVVC5A4PWWR7M,collateral,zSTX,99907
9049309,zest-v2,SPTWWMRF4ECHHJV8RSJF3057DNBFQCEMJH1DGTF,SPTWWMRF4ECHHJV8RSJF3057DNBFQCEMJH1DGTF,collateral,zstSTX,27000251571
9049309,zest-v2,SPTWWMRF4ECHHJV8RSJF3057DNBFQCEMJH1DGTF,SPTWWMRF4ECHHJV8RSJF3057DNBFQCEMJH1DGTF,debt,USDC,2712921538
9049309,zest-v2,SPTWWMRF4ECHHJV8RSJF3057DNBFQCEMJH1DGTF,SPTWWMRF4ECHHJV8RSJF3057DNBFQCEMJH1DGTF,debt,USDH,121222826681
9049309,zest-v2,SPTWWMRF4ECHHJV8RSJF3057DNBFQCEMJH1DGTF,SPTWWMRF4ECHHJV8RSJF3057DNBFQCEMJH1DGTF,debt_stored,USDC,2683575392
9049309,zest-v2,SPTWWMRF4ECHHJV8RSJF3057DNBFQCEMJH1DGTF,SPTWWMRF4ECHHJV8RSJF3057DNBFQCEMJH1DGTF,debt_stored,USDH,120003806231
9049309,zest-v2,SP6P4SYXEPH76C7PANGTKY4K157E8W4BF3Q5VS38,SP6P4SYXEPH76C7PANGTKY4K157E8W4BF3Q5VS38,collateral,zsBTC,1014107
9049309,zest-v2,SP6P4SYXEPH76C7PANGTKY4K157E8W4BF3Q5VS38,SP6P4SYXEPH76C7PANGTKY4K157E8W4BF3Q5VS38,debt,USDH,30972593171
9049309,zest-v2,SP6P4SYXEPH76C7PANGTKY4K157E8W4BF3Q5VS38,SP6P4SYXEPH76C7PANGTKY4K157E8W4BF3Q5VS38,debt_stored,USDH,30661131827
9049309,zest-v2,SP31VD9ZBK2ZPE822YMJ64VZBFCFH6N104P9CGS9,SP31VD9ZBK2ZPE822YMJ64VZBFCFH6N104P9CGS9,collateral,zstSTX,687987295
9049309,zest-v2,SP1JBBGYFQ7M19C2C8N08HGP3M57NZYE3QZKKT79K,SP1JBBGYFQ7M19C2C8N08HGP3M57NZYE3QZKKT79K,collateral,zsBTC,22629573
9049309,zest-v2,SP1JBBGYFQ7M19C2C8N08HGP3M57NZYE3QZKKT79K,SP1JBBGYFQ7M19C2C8N08HGP3M57NZYE3QZKKT79K,debt,USDC,1551335273
9049309,zest-v2,SP1JBBGYFQ7M19C2C8N08HGP3M57NZYE3QZKKT79K,SP1JBBGYFQ7M19C2C8N08HGP3M57NZYE3QZKKT79K,debt,USDH,60014799256
9049309,zest-v2,SP1JBBGYFQ7M19C2C8N08HGP3M57NZYE3QZKKT79K,SP1JBBGYFQ7M19C2C8N08HGP3M57NZYE3QZKKT79K,debt_stored,USDC,1534554208
9049309,zest-v2,SP1JBBGYFQ7M19C2C8N08HGP3M57NZYE3QZKKT79K,SP1JBBGYFQ7M19C2C8N08HGP3M57NZYE3QZKKT79K,debt_stored,USDH,59411288600
9049309,zest-v2,SP1ZCA2YV8TGX1NCJ8K04P5WJSGJVM1XD44APZD9Q,SP1ZCA2YV8TGX1NCJ8K04P5WJSGJVM1XD44APZD9Q,collateral,zsBTC,26813756
9049309,zest-v2,SP1ZCA2YV8TGX1NCJ8K04P5WJSGJVM1XD44APZD9Q,SP1ZCA2YV8TGX1NCJ8K04P5WJSGJVM1XD44APZD9Q,debt,USDC,1556388066
9049309,zest-v2,SP1ZCA2YV8TGX1NCJ8K04P5WJSGJVM1XD44APZD9Q,SP1ZCA2YV8TGX1NCJ8K04P5WJSGJVM1XD44APZD9Q,debt,USDH,75020213160
9049309,zest-v2,SP1ZCA2YV8TGX1NCJ8K04P5WJSGJVM1XD44APZD9Q,SP1ZCA2YV8TGX1NCJ8K04P5WJSGJVM1XD44APZD9Q,debt_stored,USDC,1539552344
9049309,zest-v2,SP1ZCA2YV8TGX1NCJ8K04P5WJSGJVM1XD44APZD9Q,SP1ZCA2YV8TGX1NCJ8K04P5WJSGJVM1XD44APZD9Q,debt_stored,USDH,74265807603
9049309,zest-v2,SP3E79RBQ5TEJEE0EAVM3EGGT1RYE2MXER76ZY5HX,SP3E79RBQ5TEJEE0EAVM3EGGT1RYE2MXER76ZY5HX,collateral,zstSTXbtc,775000000
9049309,zest-v2,SP3PJNWBNEFR01Q77QA8K7YGVJARP3BYW2ZAKAGPY,SP3PJNWBNEFR01Q77QA8K7YGVJARP3BYW2ZAKAGPY,collateral,zstSTXbtc,4967949245
9049309,zest-v2,SP3PJNWBNEFR01Q77QA8K7YGVJARP3BYW2ZAKAGPY,SP3PJNWBNEFR01Q77QA8K7YGVJARP3BYW2ZAKAGPY,debt,USDH,54739708393
9049309,zest-v2,SP3PJNWBNEFR01Q77QA8K7YGVJARP3BYW2ZAKAGPY,SP3PJNWBNEFR01Q77QA8K7YGVJARP3BYW2ZAKAGPY,debt_stored,USDH,54189244212
9049309,zest-v2,SP297X0FT0DEX920VJAK3SBWZX5JWR0D9VKWCQN9J,SP297X0FT0DEX920VJAK3SBWZX5JWR0D9VKWCQN9J,collateral,zSTX,2995930
9049309,zest-v2,SPCDCWBEZ9ZEK49BNMDE2MDMJ0E01W02H9SA4TVZ,SPCDCWBEZ9ZEK49BNMDE2MDMJ0E01W02H9SA4TVZ,collateral,zstSTXbtc,707232862905
9049309,zest-v2,SPCDCWBEZ9ZEK49BNMDE2MDMJ0E01W02H9SA4TVZ,SPCDCWBEZ9ZEK49BNMDE2MDMJ0E01W02H9SA4TVZ,debt,USDC,55350517841
9049309,zest-v2,SPCDCWBEZ9ZEK49BNMDE2MDMJ0E01W02H9SA4TVZ,SPCDCWBEZ9ZEK49BNMDE2MDMJ0E01W02H9SA4TVZ,debt,USDH,2537855826933
9049309,zest-v2,SPCDCWBEZ9ZEK49BNMDE2MDMJ0E01W02H9SA4TVZ,SPCDCWBEZ9ZEK49BNMDE2MDMJ0E01W02H9SA4TVZ,debt_stored,USDC,54751781638
9049309,zest-v2,SPCDCWBEZ9ZEK49BNMDE2MDMJ0E01W02H9SA4TVZ,SPCDCWBEZ9ZEK49BNMDE2MDMJ0E01W02H9SA4TVZ,debt_stored,USDH,2512335071178
9049309,zest-v2,SP17WH9WXDENGR4EXFVZNDE9RW2M19H5C8SQAMTG3,SP17WH9WXDENGR4EXFVZNDE9RW2M19H5C8SQAMTG3,collateral,zstSTX,87209762339
9049309,zest-v2,SP17WH9WXDENGR4EXFVZNDE9RW2M19H5C8SQAMTG3,SP17WH9WXDENGR4EXFVZNDE9RW2M19H5C8SQAMTG3,debt,USDC,11120196805
9049309,zest-v2,SP17WH9WXDENGR4EXFVZNDE9RW2M19H5C8SQAMTG3,SP17WH9WXDENGR4EXFVZNDE9RW2M19H5C8SQAMTG3,debt_stored,USDC,10999907697
9049309,zest-v2,SP22T9GSQ4XP8K546CFV8V1QSA4PANXJH7Q5C335Y,SP22T9GSQ4XP8K546CFV8V1QSA4PANXJH7Q5C335Y,collateral,zSTX,229123754
9049309,zest-v2,SPG99HRA08KD448X2HJBPX79M6EM63H7YHD8V8Z1,SPG99HRA08KD448X2HJBPX79M6EM63H7YHD8V8Z1,collateral,zstSTX,38290860406
9049309,zest-v2,SPG99HRA08KD448X2HJBPX79M6EM63H7YHD8V8Z1,SPG99HRA08KD448X2HJBPX79M6EM63H7YHD8V8Z1,debt,stSTX,12571564264
9049309,zest-v2,SPG99HRA08KD448X2HJBPX79M6EM63H7YHD8V8Z1,SPG99HRA08KD448X2HJBPX79M6EM63H7YHD8V8Z1,debt_stored,stSTX,12470149279
9049309,zest-v2,SPCWSSHF9ATPJQSWSWV121Z5GNMZ4Y0H7Q5KY9P4,SPCWSSHF9ATPJQSWSWV121Z5GNMZ4Y0H7Q5KY9P4,collateral,zstSTXbtc,7232929171
9049309,zest-v2,SPCWSSHF9ATPJQSWSWV121Z5GNMZ4Y0H7Q5KY9P4,SPCWSSHF9ATPJQSWSWV121Z5GNMZ4Y0H7Q5KY9P4,debt,USDC,236839225
9049309,zest-v2,SPCWSSHF9ATPJQSWSWV121Z5GNMZ4Y0H7Q5KY9P4,SPCWSSHF9ATPJQSWSWV121Z5GNMZ4Y0H7Q5KY9P4,debt_stored,USDC,234277293
9049309,zest-v2,SP2TBW5EM2JEH10756JC1FSG784P0SVYZ9F2ZBJ7K,SP2TBW5EM2JEH10756JC1FSG784P0SVYZ9F2ZBJ7K,collateral,zstSTX,5107870732
9049309,zest-v2,SP3YJCY4SJHGJNVNC4925EC4YHPQRGTW8FS2YG50S,SP3YJCY4SJHGJNVNC4925EC4YHPQRGTW8FS2YG50S,collateral,zsBTC,968826
9049309,zest-v2,SP1JMTQXF50R6X6NJRHRSP5S5NBWQS4CKMSCQYSPM,SP1JMTQXF50R6X6NJRHRSP5S5NBWQS4CKMSCQYSPM,collateral,zstSTXbtc,8636600000
9049309,zest-v2,SP1JMTQXF50R6X6NJRHRSP5S5NBWQS4CKMSCQYSPM,SP1JMTQXF50R6X6NJRHRSP5S5NBWQS4CKMSCQYSPM,debt,USDC,620430050
9049309,zest-v2,SP1JMTQXF50R6X6NJRHRSP5S5NBWQS4CKMSCQYSPM,SP1JMTQXF50R6X6NJRHRSP5S5NBWQS4CKMSCQYSPM,debt,USDH,26488154362
9049309,zest-v2,SP1JMTQXF50R6X6NJRHRSP5S5NBWQS4CKMSCQYSPM,SP1JMTQXF50R6X6NJRHRSP5S5NBWQS4CKMSCQYSPM,debt_stored,USDC,613718749
9049309,zest-v2,SP1JMTQXF50R6X6NJRHRSP5S5NBWQS4CKMSCQYSPM,SP1JMTQXF50R6X6NJRHRSP5S5NBWQS4CKMSCQYSPM,debt_stored,USDH,26221788672
9049309,zest-v2,SP1MX7J2TYR250GAYRF7M9927EEM16H52GX72PRPV,SP1MX7J2TYR250GAYRF7M9927EEM16H52GX72PRPV,collateral,zstSTXbtc,11810000000
9049309,zest-v2,SP1MX7J2TYR250GAYRF7M9927EEM16H52GX72PRPV,SP1MX7J2TYR250GAYRF7M9927EEM16H52GX72PRPV,debt,USDC,549932466
9049309,zest-v2,SP1MX7J2TYR250GAYRF7M9927EEM16H52GX72PRPV,SP1MX7J2TYR250GAYRF7M9927EEM16H52GX72PRPV,debt_stored,USDC,543983750
9049309,zest-v2,SP2Y55WKSPB1ACM5RZDAKPDKHECZJD4GZ4V311NP7,SP2Y55WKSPB1ACM5RZDAKPDKHECZJD4GZ4V311NP7,collateral,zstSTX,6005512598
9049309,zest-v2,SP1JJ337VVH9Y9W3GA4Q7EV0P4NMJR7E2HXTX4BS6,SP1JJ337VVH9Y9W3GA4Q7EV0P4NMJR7E2HXTX4BS6,collateral,zstSTXbtc,95819436
9049309,zest-v2,SPWC45P8JQP1VG9NDNPJ6ZXPVZ4XXGK06GXR5XN3,SPWC45P8JQP1VG9NDNPJ6ZXPVZ4XXGK06GXR5XN3,collateral,zstSTXbtc,174514520878
9049309,zest-v2,SPWC45P8JQP1VG9NDNPJ6ZXPVZ4XXGK06GXR5XN3,SPWC45P8JQP1VG9NDNPJ6ZXPVZ4XXGK06GXR5XN3,debt,stSTX,105256479199
9049309,zest-v2,SPWC45P8JQP1VG9NDNPJ6ZXPVZ4XXGK06GXR5XN3,SPWC45P8JQP1VG9NDNPJ6ZXPVZ4XXGK06GXR5XN3,debt_stored,stSTX,104407373712
9049309,zest-v2,SP28ZTJS8Q58ERK8MDNFGQA85CHQRP4SYH85B95SG,SP28ZTJS8Q58ERK8MDNFGQA85CHQRP4SYH85B95SG,collateral,zstSTXbtc,16393493573
9049309,zest-v2,SP28ZTJS8Q58ERK8MDNFGQA85CHQRP4SYH85B95SG,SP28ZTJS8Q58ERK8MDNFGQA85CHQRP4SYH85B95SG,debt,stSTX,11391184676
9049309,zest-v2,SP28ZTJS8Q58ERK8MDNFGQA85CHQRP4SYH85B95SG,SP28ZTJS8Q58ERK8MDNFGQA85CHQRP4SYH85B95SG,debt_stored,stSTX,11299291830
9049309,zest-v2,SP1RGW2YQ6W5J8KCTY0MC30AHVX1XE7GS9A6YM73,SP1RGW2YQ6W5J8KCTY0MC30AHVX1XE7GS9A6YM73,collateral,zsBTC,432867197
9049309,zest-v2,SPN6PP6AWX1QXY86M6XT9PY6AF9SRM6RK9GXZ7F7,SPN6PP6AWX1QXY86M6XT9PY6AF9SRM6RK9GXZ7F7,collateral,zSTX,202452
9049309,zest-v2,SPN6PP6AWX1QXY86M6XT9PY6AF9SRM6RK9GXZ7F7,SPN6PP6AWX1QXY86M6XT9PY6AF9SRM6RK9GXZ7F7,debt,stSTX,20953
9049309,zest-v2,SPN6PP6AWX1QXY86M6XT9PY6AF9SRM6RK9GXZ7F7,SPN6PP6AWX1QXY86M6XT9PY6AF9SRM6RK9GXZ7F7,debt_stored,stSTX,20783
9049309,zest-v2,SP1R6EB0P5AFNA0G47QNJRJFNFZHHV51WSMW0AJS9,SP1R6EB0P5AFNA0G47QNJRJFNFZHHV51WSMW0AJS9,collateral,zsBTC,4009558
9049309,zest-v2,SP1R6EB0P5AFNA0G47QNJRJFNFZHHV51WSMW0AJS9,SP1R6EB0P5AFNA0G47QNJRJFNFZHHV51WSMW0AJS9,debt,USDC,1271602561
9049309,zest-v2,SP1R6EB0P5AFNA0G47QNJRJFNFZHHV51WSMW0AJS9,SP1R6EB0P5AFNA0G47QNJRJFNFZHHV51WSMW0AJS9,debt_stored,USDC,1257847414
9049309,zest-v2,SP1D6WJMETM08X6FAEXMQFPJ5R96GGTDE4REQYF39,SP1D6WJMETM08X6FAEXMQFPJ5R96GGTDE4REQYF39,collateral,zsBTC,695680
9049309,zest-v2,SP1D6WJMETM08X6FAEXMQFPJ5R96GGTDE4REQYF39,SP1D6WJMETM08X6FAEXMQFPJ5R96GGTDE4REQYF39,debt,USDC,283553430
9049309,zest-v2,SP1D6WJMETM08X6FAEXMQFPJ5R96GGTDE4REQYF39,SP1D6WJMETM08X6FAEXMQFPJ5R96GGTDE4REQYF39,debt_stored,USDC,280486183
9049309,zest-v2,SP3Q2Q6DEHY9VVZ87B6QPWYEMTB7665H8W1PTZKAK,SP3Q2Q6DEHY9VVZ87B6QPWYEMTB7665H8W1PTZKAK,collateral,zstSTXbtc,101185340
9049309,zest-v2,SP3Q2Q6DEHY9VVZ87B6QPWYEMTB7665H8W1PTZKAK,SP3Q2Q6DEHY9VVZ87B6QPWYEMTB7665H8W1PTZKAK,debt,stSTX,69404051
9049309,zest-v2,SP3Q2Q6DEHY9VVZ87B6QPWYEMTB7665H8W1PTZKAK,SP3Q2Q6DEHY9VVZ87B6QPWYEMTB7665H8W1PTZKAK,debt_stored,stSTX,68844167
9049309,zest-v2,SP3RY185H0R8TNX4PGRYFZ07AV001N23N1FJX9MEE,SP3RY185H0R8TNX4PGRYFZ07AV001N23N1FJX9MEE,collateral,zstBTC,9990
9049309,zest-v2,SP3RY185H0R8TNX4PGRYFZ07AV001N23N1FJX9MEE,SP3RY185H0R8TNX4PGRYFZ07AV001N23N1FJX9MEE,debt,STX,1001249
9049309,zest-v2,SP3RY185H0R8TNX4PGRYFZ07AV001N23N1FJX9MEE,SP3RY185H0R8TNX4PGRYFZ07AV001N23N1FJX9MEE,debt_stored,STX,979511
9049309,zest-v2,SP25SF2MPZZS8Q20QA3VTYJXTHAHCRNM5MSZYDNB0,SP25SF2MPZZS8Q20QA3VTYJXTHAHCRNM5MSZYDNB0,collateral,zstSTX,9623387209
9049309,zest-v2,SP25CTYTHDRXY6WHR5MQB413VANTV48589EH0KGS2,SP25CTYTHDRXY6WHR5MQB413VANTV48589EH0KGS2,collateral,zstSTX,736737784
9049309,zest-v2,SP25CTYTHDRXY6WHR5MQB413VANTV48589EH0KGS2,SP25CTYTHDRXY6WHR5MQB413VANTV48589EH0KGS2,debt,stSTX,302369357
9049309,zest-v2,SP25CTYTHDRXY6WHR5MQB413VANTV48589EH0KGS2,SP25CTYTHDRXY6WHR5MQB413VANTV48589EH0KGS2,debt_stored,stSTX,299930139
9049309,zest-v2,SP3TGRP71Q5CMXQD0PQTEDMHS2A0JDZ64F6MGHVM7,SP3TGRP71Q5CMXQD0PQTEDMHS2A0JDZ64F6MGHVM7,collateral,zsBTC,6176275
9049309,zest-v2,SP3TGRP71Q5CMXQD0PQTEDMHS2A0JDZ64F6MGHVM7,SP3TGRP71Q5CMXQD0PQTEDMHS2A0JDZ64F6MGHVM7,debt,STX,4760900596
9049309,zest-v2,SP3TGRP71Q5CMXQD0PQTEDMHS2A0JDZ64F6MGHVM7,SP3TGRP71Q5CMXQD0PQTEDMHS2A0JDZ64F6MGHVM7,debt_stored,STX,4657538320
9049309,zest-v2,SP3YTSN86F8K72Y1VD1FZZ4CZ01YVC031S61CSRSN,SP3YTSN86F8K72Y1VD1FZZ4CZ01YVC031S61CSRSN,collateral,zstSTXbtc,11519000000
9049309,zest-v2,SP3YTSN86F8K72Y1VD1FZZ4CZ01YVC031S61CSRSN,SP3YTSN86F8K72Y1VD1FZZ4CZ01YVC031S61CSRSN,debt,USDC,342918898
9049309,zest-v2,SP3YTSN86F8K72Y1VD1FZZ4CZ01YVC031S61CSRSN,SP3YTSN86F8K72Y1VD1FZZ4CZ01YVC031S61CSRSN,debt,USDH,17100002938
9049309,zest-v2,SP3YTSN86F8K72Y1VD1FZZ4CZ01YVC031S61CSRSN,SP3YTSN86F8K72Y1VD1FZZ4CZ01YVC031S61CSRSN,debt_stored,USDC,339209484
9049309,zest-v2,SP3YTSN86F8K72Y1VD1FZZ4CZ01YVC031S61CSRSN,SP3YTSN86F8K72Y1VD1FZZ4CZ01YVC031S61CSRSN,debt_stored,USDH,16928044785
9049309,zest-v2,SP1F919MMKCFJJBTPMTHZM9YNM7QF62VK19QM5RSQ,SP1F919MMKCFJJBTPMTHZM9YNM7QF62VK19QM5RSQ,collateral,zsBTC,7322530
9049309,zest-v2,SP1F919MMKCFJJBTPMTHZM9YNM7QF62VK19QM5RSQ,SP1F919MMKCFJJBTPMTHZM9YNM7QF62VK19QM5RSQ,debt,USDC,2565224609
9049309,zest-v2,SP1F919MMKCFJJBTPMTHZM9YNM7QF62VK19QM5RSQ,SP1F919MMKCFJJBTPMTHZM9YNM7QF62VK19QM5RSQ,debt_stored,USDC,2537476127
9049309,zest-v2,SP14W78Q821B3HQ3ED30624Z1F13X4JMFZY3N5SK4,SP14W78Q821B3HQ3ED30624Z1F13X4JMFZY3N5SK4,collateral,zstSTXbtc,997673
9049309,zest-v2,SP14W78Q821B3HQ3ED30624Z1F13X4JMFZY3N5SK4,SP14W78Q821B3HQ3ED30624Z1F13X4JMFZY3N5SK4,debt,USDH,9082131
9049309,zest-v2,SP14W78Q821B3HQ3ED30624Z1F13X4JMFZY3N5SK4,SP14W78Q821B3HQ3ED30624Z1F13X4JMFZY3N5SK4,debt_stored,USDH,8990800
9049309,zest-v2,SP17951KHZ2D8Z8QYFD3YKRHNZTPVPHQ4061EX42J,SP17951KHZ2D8Z8QYFD3YKRHNZTPVPHQ4061EX42J,collateral,zsBTC,1329721
9049309,zest-v2,SP17951KHZ2D8Z8QYFD3YKRHNZTPVPHQ4061EX42J,SP17951KHZ2D8Z8QYFD3YKRHNZTPVPHQ4061EX42J,debt,USDH,40376883994
9049309,zest-v2,SP17951KHZ2D8Z8QYFD3YKRHNZTPVPHQ4061EX42J,SP17951KHZ2D8Z8QYFD3YKRHNZTPVPHQ4061EX42J,debt_stored,USDH,39970852814
9049309,zest-v2,SP20M883T8FJ6S63VJQEXE5ZMP91ZMKVR5RN5N0DR,SP20M883T8FJ6S63VJQEXE5ZMP91ZMKVR5RN5N0DR,collateral,zUSDC,254982823
9049309,zest-v2,SP3W52FFFV8Y1589SF5K9E9D4TE6KKWW5VMREZ0N4,SP3W52FFFV8Y1589SF5K9E9D4TE6KKWW5VMREZ0N4,collateral,zSTX,991983
9049309,zest-v2,SPAVTRFAKSERRCX95PHR41JAB7Q6DP7Z27MSN1G3,SPAVTRFAKSERRCX95PHR41JAB7Q6DP7Z27MSN1G3,collateral,zsBTC,4047466
9049309,zest-v2,SPAVTRFAKSERRCX95PHR41JAB7Q6DP7Z27MSN1G3,SPAVTRFAKSERRCX95PHR41JAB7Q6DP7Z27MSN1G3,debt,STX,2002117889
9049309,zest-v2,SPAVTRFAKSERRCX95PHR41JAB7Q6DP7Z27MSN1G3,SPAVTRFAKSERRCX95PHR41JAB7Q6DP7Z27MSN1G3,debt_stored,STX,1958650596
9049309,zest-v2,SP2WEPFRFH6KJWJK6JDZQH9B4J9JJRZ3CPQ3MDWVC,SP2WEPFRFH6KJWJK6JDZQH9B4J9JJRZ3CPQ3MDWVC,collateral,zstSTXbtc,196907519
9049309,zest-v2,SP2WEPFRFH6KJWJK6JDZQH9B4J9JJRZ3CPQ3MDWVC,SP2WEPFRFH6KJWJK6JDZQH9B4J9JJRZ3CPQ3MDWVC,debt,USDC,15022397
9049309,zest-v2,SP2WEPFRFH6KJWJK6JDZQH9B4J9JJRZ3CPQ3MDWVC,SP2WEPFRFH6KJWJK6JDZQH9B4J9JJRZ3CPQ3MDWVC,debt_stored,USDC,14859897
9049309,zest-v2,SP2KJ1XEC1QW5JMCXREM2EKWGZAY2KY7SJN5ZMR20,SP2KJ1XEC1QW5JMCXREM2EKWGZAY2KY7SJN5ZMR20,collateral,zstSTXbtc,129443628
9049309,zest-v2,SP2KJ1XEC1QW5JMCXREM2EKWGZAY2KY7SJN5ZMR20,SP2KJ1XEC1QW5JMCXREM2EKWGZAY2KY7SJN5ZMR20,debt,stSTX,40314895
9049309,zest-v2,SP2KJ1XEC1QW5JMCXREM2EKWGZAY2KY7SJN5ZMR20,SP2KJ1XEC1QW5JMCXREM2EKWGZAY2KY7SJN5ZMR20,debt_stored,stSTX,39989674
9049309,zest-v2,SP108KSQHW8PT4GK2C8T4ZE9XN738DFY8MXVD1SRT,SP108KSQHW8PT4GK2C8T4ZE9XN738DFY8MXVD1SRT,collateral,zstSTX,4258345536
9049309,zest-v2,SP377VY1GYPGERJDMPR4SJG3RTH2DP3VF6M3PBSJZ,SP377VY1GYPGERJDMPR4SJG3RTH2DP3VF6M3PBSJZ,collateral,zsBTC,4007084
9049309,zest-v2,SP377VY1GYPGERJDMPR4SJG3RTH2DP3VF6M3PBSJZ,SP377VY1GYPGERJDMPR4SJG3RTH2DP3VF6M3PBSJZ,debt,USDC,1009870969
9049309,zest-v2,SP377VY1GYPGERJDMPR4SJG3RTH2DP3VF6M3PBSJZ,SP377VY1GYPGERJDMPR4SJG3RTH2DP3VF6M3PBSJZ,debt_stored,USDC,998947018
9049309,zest-v2,SP3163VNMQR33CXNEKVNAMY9E3Y92R1NPWFVJRGGP,SP3163VNMQR33CXNEKVNAMY9E3Y92R1NPWFVJRGGP,collateral,zstSTX,10349077
9049309,zest-v2,SP28M9DGNGEBAFX1G41DHDNYX0E6JSKR0CFDZ12SS,SP28M9DGNGEBAFX1G41DHDNYX0E6JSKR0CFDZ12SS,collateral,zstSTX,6840625376
9049309,zest-v2,SP28M9DGNGEBAFX1G41DHDNYX0E6JSKR0CFDZ12SS,SP28M9DGNGEBAFX1G41DHDNYX0E6JSKR0CFDZ12SS,debt,stSTX,3917079579
