block_height,market,position,account,coll_usd_e8,debt_usd_e8,health,health_low,health_high,liquidatable,dust
9049309,arkadiko-v2,SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR,3228529500000,1800308219700,1.280929,1.280929,1.280929,no,false
9049309,arkadiko-v2,SP309MM3CDDHR37DCQ1R704JKR4CQYEQ1EATPH8T5|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP309MM3CDDHR37DCQ1R704JKR4CQYEQ1EATPH8T5,440370000,124490100,2.526643,2.526643,2.526643,no,true
9049309,arkadiko-v2,SPKCN7FXPWGKN6NSBHYA2EJG8PHF451B5BMRXGP1|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SPKCN7FXPWGKN6NSBHYA2EJG8PHF451B5BMRXGP1,4725000000,1204842500,2.801143,2.801143,2.801143,no,false
9049309,arkadiko-v2,SP8R8AT0HS12MRKHMZ22J05DMTBDHRW9XJBKE5DG|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP8R8AT0HS12MRKHMZ22J05DMTBDHRW9XJBKE5DG,423310387,85819500,3.523214,3.523214,3.523214,no,true
9049309,arkadiko-v2,SP272HMYC5PG4R60NQKCX96Q682NDKF1VDZ7P5RSQ|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP272HMYC5PG4R60NQKCX96Q682NDKF1VDZ7P5RSQ,31500000,5547800,4.055643,4.055643,4.055643,no,true
9049309,arkadiko-v2,SP248HH800501WYSG7Z2SS1ZWHQW1GGH85ME34NT2|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP248HH800501WYSG7Z2SS1ZWHQW1GGH85ME34NT2,3614968476,464388400,5.560214,5.560214,5.560214,no,true
9049309,arkadiko-v2,SP17Q8MQJNAZEQHNM00VFM3KGYBN9KPWZ7WDF0EFS|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP17Q8MQJNAZEQHNM00VFM3KGYBN9KPWZ7WDF0EFS,122525172,14166200,6.177929,6.177929,6.177929,no,true
9049309,arkadiko-v2,SP49DG6YSCMNFT6S0KCC0A3XWXZEZVS7GMZ6ABTG|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP49DG6YSCMNFT6S0KCC0A3XWXZEZVS7GMZ6ABTG,63000000,5120300,8.7885,8.7885,8.7885,no,true
9049309,arkadiko-v2,SP19ZA9EWV3DF2202Y9ZHTVF94G7NFS6ZEJNN6T8X|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP19ZA9EWV3DF2202Y9ZHTVF94G7NFS6ZEJNN6T8X,15750000,1184000,9.501643,9.501643,9.501643,no,true
9049309,arkadiko-v2,SP28PBTWEHR197J6BJHCDCKTVH6EFTRADJ5X7XFXF|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP28PBTWEHR197J6BJHCDCKTVH6EFTRADJ5X7XFXF,32448528,2387000,9.709857,9.709857,9.709857,no,true
9049309,arkadiko-v2,SP2FSM29506QZYKJMFGNTAF2V6Q58K2Y61DDT7Y0F|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP2FSM29506QZYKJMFGNTAF2V6Q58K2Y61DDT7Y0F,134929305,6829100,14.112786,14.112786,14.112786,no,true
9049309,arkadiko-v2,SPYGMT67CFCEBJJ9CCG0K5WDEK45ED6R17PT8P16|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SPYGMT67CFCEBJJ9CCG0K5WDEK45ED6R17PT8P16,283191804,13379000,15.119143,15.119143,15.119143,no,true
9049309,arkadiko-v2,SP1JPKH64TWH1EW9K88A16FJRRXRNMY2J9JSAF086|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP1JPKH64TWH1EW9K88A16FJRRXRNMY2J9JSAF086,31500000,1151700,19.536286,19.536286,19.536286,no,true
9049309,arkadiko-v2,SPE39HZGRQ45ZSDJXY5JEG483VC8B8J0DEEDDTT5|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SPE39HZGRQ45ZSDJXY5JEG483VC8B8J0DEEDDTT5,31500000,1151700,19.536286,19.536286,19.536286,no,true
9049309,arkadiko-v2,SP13AC1JF3RVH4PMB3CDM8Y6AK9K24XRY20XYCRZT|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP13AC1JF3RVH4PMB3CDM8Y6AK9K24XRY20XYCRZT,1615963702,58529500,19.720929,19.720929,19.720929,no,true
9049309,arkadiko-v2,SP3H6Z8KZ2EHTCNW5B43K3RSXCYWTPNKPTX4VJJZE|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP3H6Z8KZ2EHTCNW5B43K3RSXCYWTPNKPTX4VJJZE,56724538,1168100,34.686643,34.686643,34.686643,no,true
9049309,arkadiko-v2,SP3MSQHD6CD47T80DQTHN964ZVMMBX12VM6SC8RDT|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP3MSQHD6CD47T80DQTHN964ZVMMBX12VM6SC8RDT,3150000000,62325900,36.1005,36.1005,36.1005,no,true
9049309,arkadiko-v2,SP19R89P6EQ3XE8B2KC4K5M1FE909XWCZCYEN18P6|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP19R89P6EQ3XE8B2KC4K5M1FE909XWCZCYEN18P6,170787141,2279800,53.509429,53.509429,53.509429,no,true
9049309,arkadiko-v2,SPK2780EBGCJG5BQKS62JG0SBPNBYNMYYF5XYFPE|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SPK2780EBGCJG5BQKS62JG0SBPNBYNMYYF5XYFPE,86728225,1152100,53.770214,53.770214,53.770214,no,true
9049309,arkadiko-v2,SP1JQ6KP52NFT2RAF0JN348G8XD142GZ0PN7Q9ETK|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP1JQ6KP52NFT2RAF0JN348G8XD142GZ0PN7Q9ETK,154462707,1232800,89.495857,89.495857,89.495857,no,true
9049309,arkadiko-v2,SPF2VNHRHWJR3ABJRGKS21CH6KMR50NGADH29E5A|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SPF2VNHRHWJR3ABJRGKS21CH6KMR50NGADH29E5A,1049813226,6053300,123.877286,123.877286,123.877286,no,true
9049309,arkadiko-v2,SP2N6WDD2M9DNC6J5D566GPC2QD8MRQRDBG6NH6F|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP2N6WDD2M9DNC6J5D566GPC2QD8MRQRDBG6NH6F,315000000,1151700,195.363357,195.363357,195.363357,no,true
9049309,arkadiko-v2,SPDVAGX3EGETB7BJ6737FRS4DTNXC7CVSNFK7TSR|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SPDVAGX3EGETB7BJ6737FRS4DTNXC7CVSNFK7TSR,315000000,1151700,195.363357,195.363357,195.363357,no,true
9049309,arkadiko-v2,SP3AWE771HSHKVAWXJKEFRFP79SB8FK3H8E6YMSRZ|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP3AWE771HSHKVAWXJKEFRFP79SB8FK3H8E6YMSRZ,409500000,1151700,253.972357,253.972357,253.972357,no,true
9049309,arkadiko-v2,SP1YK1VXJXD2RWTZ6M8TNB99KQZX0EXJ9RJ591E15|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP1YK1VXJXD2RWTZ6M8TNB99KQZX0EXJ9RJ591E15,1575000000,4181100,269.067929,269.067929,269.067929,no,true
9049309,arkadiko-v2,SP1JVB9ZWKPGMYQ62YFWA8KBE66SDEFJHGJR9DVX1|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP1JVB9ZWKPGMYQ62YFWA8KBE66SDEFJHGJR9DVX1,472500000,1151700,293.045,293.045,293.045,no,true
9049309,arkadiko-v2,SP1HBSPDYX7D8413DP2Q2GWQD2YFV061Q0VJ82ED4|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP1HBSPDYX7D8413DP2Q2GWQD2YFV061Q0VJ82ED4,568890000,1151700,352.826214,352.826214,352.826214,no,true
9049309,arkadiko-v2,SP2FERZWHCY7B9CTFSJK8EW75W01MDGF3S8Z76TRN|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP2FERZWHCY7B9CTFSJK8EW75W01MDGF3S8Z76TRN,1271230191,1958300,463.678429,463.678429,463.678429,no,true
9049309,arkadiko-v2,SP30MK30GF3YACJQ0ERHG89V1FCAWMQBKSPQG93MM|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP30MK30GF3YACJQ0ERHG89V1FCAWMQBKSPQG93MM,1138181940,1151700,705.901786,705.901786,705.901786,no,true
9049309,arkadiko-v2,SPMHBW0ME2NPEBGGQ3H56Q159FNFR79DD6WNVJMG|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SPMHBW0ME2NPEBGGQ3H56Q159FNFR79DD6WNVJMG,4882500000,4319500,807.385071,807.385071,807.385071,no,true
9049309,arkadiko-v2,SP2KP96PS0P584GVKA1HC5RP385DK53ZYC50B00K0|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP2KP96PS0P584GVKA1HC5RP385DK53ZYC50B00K0,1575000000,1155800,973.351786,973.351786,973.351786,no,true
9049309,arkadiko-v2,SP3SKQXRJCZ1HPJV4JCH4EC78RRTQP3Y3M33TARHQ|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP3SKQXRJCZ1HPJV4JCH4EC78RRTQP3Y3M33TARHQ,1575000000,1151700,976.816857,976.816857,976.816857,no,true
9049309,arkadiko-v2,SP30HDQ1WGZRD1YTBRPPPYZHKQJ7E8CVYZCTHXKVX|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP30HDQ1WGZRD1YTBRPPPYZHKQJ7E8CVYZCTHXKVX,1575000000,1151700,976.816857,976.816857,976.816857,no,true
