block_height,market,position,account,coll_usd_e8,debt_usd_e8,health,health_low,health_high,liquidatable,dust
9053676,arkadiko-v2,SP2S6MCR2K3TYAC02RSYQ74RE9RJ3Q0EV3FYFGKGB|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2S6MCR2K3TYAC02RSYQ74RE9RJ3Q0EV3FYFGKGB,21478060981,427074900,35.922143,35.922143,35.922143,no,true
9053676,arkadiko-v2,SPHTME3Z11YK1AGKC0MBNNXKCPRC9WR52MDDV9GK|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SPHTME3Z11YK1AGKC0MBNNXKCPRC9WR52MDDV9GK,723431776,11518500,44.861429,44.861429,44.861429,no,true
9053676,arkadiko-v2,SP3KFNCCPKPCGMFKMVCCGK877M9VTD23Q9JNSR4TD|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3KFNCCPKPCGMFKMVCCGK877M9VTD23Q9JNSR4TD,894919177,11518500,55.495714,55.495714,55.495714,no,true
9053676,arkadiko-v2,SPN4Y5QPGQA8882ZXW90ADC2DHYXMSTN8VAR8C3X|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SPN4Y5QPGQA8882ZXW90ADC2DHYXMSTN8VAR8C3X,3579676818,42822600,59.709357,59.709357,59.709357,no,true
9053676,arkadiko-v2,SP1JVB9ZWKPGMYQ62YFWA8KBE66SDEFJHGJR9DVX1|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP1JVB9ZWKPGMYQ62YFWA8KBE66SDEFJHGJR9DVX1,1002309503,11518500,62.155214,62.155214,62.155214,no,true
9053676,arkadiko-v2,SP15W9F3KC39ZHXS6Q3HA4J3VMXSVDWF4DSND7GAK|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP15W9F3KC39ZHXS6Q3HA4J3VMXSVDWF4DSND7GAK,1077325007,11607000,66.297714,66.297714,66.297714,no,true
9053676,arkadiko-v2,SP2MN9BT5230AM8YPXK4JVYRMAXJ6G3VZ206ZS8X1|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2MN9BT5230AM8YPXK4JVYRMAXJ6G3VZ206ZS8X1,35796768327,353335400,72.365,72.365,72.365,no,true
9053676,arkadiko-v2,SP1SBR1Z6PZBJT17PHYBSPB6YP7TBGBRD85FJ31X5|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP1SBR1Z6PZBJT17PHYBSPB6YP7TBGBRD85FJ31X5,1467667485,12012900,87.267286,87.267286,87.267286,no,true
9053676,arkadiko-v2,SP2EEJQ060B714W0DPXTZ9STWS9F1FXZ807ZYJPX5|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2EEJQ060B714W0DPXTZ9STWS9F1FXZ807ZYJPX5,36710949748,293864600,89.231929,89.231929,89.231929,no,true
9053676,arkadiko-v2,SP2132VJK6NHGW73PQSDH0QKY4CMT5BQSZ75XADDF|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2132VJK6NHGW73PQSDH0QKY4CMT5BQSZ75XADDF,1968822255,11518500,122.090643,122.090643,122.090643,no,true
9053676,arkadiko-v2,SP15M3SRPBS8P9TQG9R095BARHA4S5A5QFMCY2TGM|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP15M3SRPBS8P9TQG9R095BARHA4S5A5QFMCY2TGM,2756351143,11518500,170.926929,170.926929,170.926929,no,true
9053676,arkadiko-v2,SP1GCY8C8TAFTWK2CF1MFGN85W3FSJCN9N2VRFZF7|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP1GCY8C8TAFTWK2CF1MFGN85W3FSJCN9N2VRFZF7,3579676818,11696100,218.612357,218.612357,218.612357,no,true
9053676,arkadiko-v2,SP1RJ9M7YTC2H8DAYGTAQGEYHNQ7SATF0SJMQJX59|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP1RJ9M7YTC2H8DAYGTAQGEYHNQ7SATF0SJMQJX59,3579676818,11518500,221.983071,221.983071,221.983071,no,true
9053676,arkadiko-v2,SPKPA06RC4DW68HGDS3CFEXT7ZH7QPMGM97B7K02|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SPKPA06RC4DW68HGDS3CFEXT7ZH7QPMGM97B7K02,7159353636,14507100,352.504857,352.504857,352.504857,no,true
9053676,arkadiko-v2,SP3822PDE5AZSHDMF7W1F60QMFWVRRC641AGBKYYY|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3822PDE5AZSHDMF7W1F60QMFWVRRC641AGBKYYY,6284396149,11518500,389.708214,389.708214,389.708214,no,true
9053676,arkadiko-v2,SP2BHZ4GDZBP12WGWH0GGVF3ZNVGYWTWN6B7P3QXY|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2BHZ4GDZBP12WGWH0GGVF3ZNVGYWTWN6B7P3QXY,7159353636,11518500,443.966143,443.966143,443.966143,no,true
9053676,arkadiko-v2,SP2E85Y7SJAPEET3RG6X79AMCSSEMP28M09W0V026|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2E85Y7SJAPEET3RG6X79AMCSSEMP28M09W0V026,7875289021,11522900,488.176214,488.176214,488.176214,no,true
9053676,arkadiko-v2,SP30NSFJ78W9Q1KREP8NJD7T3YAMY6HR8E4ACDQVE|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP30NSFJ78W9Q1KREP8NJD7T3YAMY6HR8E4ACDQVE,8090069637,11518500,501.681714,501.681714,501.681714,no,true
9053676,arkadiko-v2,SP2NR2625HB0YFFRFBD9VHVYESNY83VTMKZXMV6H0|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2NR2625HB0YFFRFBD9VHVYESNY83VTMKZXMV6H0,8949192063,11518500,554.957643,554.957643,554.957643,no,true
9053676,arkadiko-v2,SP1EMFNE8SYE60AAH6X2YW1RC2K2VE1744KT4G3YD|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP1EMFNE8SYE60AAH6X2YW1RC2K2VE1744KT4G3YD,10560046662,11518500,654.85,654.85,654.85,no,true
9053676,arkadiko-v2,SP168KQV2ME5PDA6P6KRQ49M7ZED1TYC0JMX2VNDK|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP168KQV2ME5PDA6P6KRQ49M7ZED1TYC0JMX2VNDK,35796768327,11518500,2219.830714,2219.830714,2219.830714,no,true
9053676,arkadiko-v2,SP18ZWQMEX1K741ZXQ6FZ1J6RMZ4NWNR08YTH8HK4|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP18ZWQMEX1K741ZXQ6FZ1J6RMZ4NWNR08YTH8HK4,91517021071,11518500,5675.157357,5675.157357,5675.157357,no,true
9053676,arkadiko-v2,SP1DW2D361PXVM0VC3Z0MPTGAVC8RQYPAG19YSBVG|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP1DW2D361PXVM0VC3Z0MPTGAVC8RQYPAG19YSBVG,108079689827,11518500,6702.242286,6702.242286,6702.242286,no,true
9053676,arkadiko-v2,SP2ZDK0KDW1CFRJ0Q6KCB77XA16BW5ZREA1QG92ST|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2ZDK0KDW1CFRJ0Q6KCB77XA16BW5ZREA1QG92ST,133201115166,11533500,8249.3305,8249.3305,8249.3305,no,true
9053676,arkadiko-v2,SP1E4RB2PRM9SNN8M4V6C6K7DG55DM722DJ0AQWS8|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP1E4RB2PRM9SNN8M4V6C6K7DG55DM722DJ0AQWS8,184745712214,11518500,11456.459,11456.459,11456.459,no,true
9053676,arkadiko-v2,SP12C6V7SMTTM4DK87FX4FDAA9WPCV7P83EP4EMD1|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP12C6V7SMTTM4DK87FX4FDAA9WPCV7P83EP4EMD1,291175599171,11518500,18056.393643,18056.393643,18056.393643,no,true
9053676,arkadiko-v2,SP25GVRF24WD68CG4A6Q5PTN5CGC0SSPWZZW0V9XM|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP25GVRF24WD68CG4A6Q5PTN5CGC0SSPWZZW0V9XM,948267952996,11518500,58804.032786,58804.032786,58804.032786,no,true
9053676,arkadiko-v2,SPPMGZTRGMBVCFW3RMEVQJEF26MW9G6EKT51EMD8|SP3DX3H4FEYZJZ586MFBS25ZW3HZDMEW92260R2PR.Wrapped-Bitcoin,SPPMGZTRGMBVCFW3RMEVQJEF26MW9G6EKT51EMD8,47556829176,6526224200,5.205,5.205,5.205,no,false
9053676,arkadiko-v2,SPJXWDR6YPME7X4BZ8PK6WDG76B7DZVHKEPAACF3|SM3VDXK3WZZSA84XXFKAFAF15NNZX32CTSG82JFQ4.sbtc-token,SPJXWDR6YPME7X4BZ8PK6WDG76B7DZVHKEPAACF3,5625236856441,3753713341500,1.070357,1.070357,1.070357,no,false
9053676,arkadiko-v2,SP2YADQRAJ4468KEX4CYD4MQPF0S6QYFT5BRA22J0|SM3VDXK3WZZSA84XXFKAFAF15NNZX32CTSG82JFQ4.sbtc-token,SP2YADQRAJ4468KEX4CYD4MQPF0S6QYFT5BRA22J0,5931234616998,2050062005200,2.0665,2.0665,2.0665,no,false
9053676,arkadiko-v2,SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR|SM3VDXK3WZZSA84XXFKAFAF15NNZX32CTSG82JFQ4.sbtc-token,SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR,1744865686382,285049075800,4.372286,4.372286,4.372286,no,false
9053676,arkadiko-v2,SP1HRWQ1NB3QP80AWCSNFP7HV7MC9T0D85MTFXJRW|SM3VDXK3WZZSA84XXFKAFAF15NNZX32CTSG82JFQ4.sbtc-token,SP1HRWQ1NB3QP80AWCSNFP7HV7MC9T0D85MTFXJRW,501238380000,53320700100,6.714571,6.714571,6.714571,no,false
