block_height,market,position,account,side,asset,amount_base_units
9053676,arkadiko-v2,SP3SKQXRJCZ1HPJV4JCH4EC78RRTQP3Y3M33TARHQ|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP3SKQXRJCZ1HPJV4JCH4EC78RRTQP3Y3M33TARHQ,collateral,STX,50000000
9053676,arkadiko-v2,SP3SKQXRJCZ1HPJV4JCH4EC78RRTQP3Y3M33TARHQ|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP3SKQXRJCZ1HPJV4JCH4EC78RRTQP3Y3M33TARHQ,debt,USDA,10000
9053676,arkadiko-v2,SP3SKQXRJCZ1HPJV4JCH4EC78RRTQP3Y3M33TARHQ|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP3SKQXRJCZ1HPJV4JCH4EC78RRTQP3Y3M33TARHQ,debt_stored,USDA,10000
9053676,arkadiko-v2,SP30HDQ1WGZRD1YTBRPPPYZHKQJ7E8CVYZCTHXKVX|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP30HDQ1WGZRD1YTBRPPPYZHKQJ7E8CVYZCTHXKVX,collateral,STX,50000000
9053676,arkadiko-v2,SP30HDQ1WGZRD1YTBRPPPYZHKQJ7E8CVYZCTHXKVX|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP30HDQ1WGZRD1YTBRPPPYZHKQJ7E8CVYZCTHXKVX,debt,USDA,10000
9053676,arkadiko-v2,SP30HDQ1WGZRD1YTBRPPPYZHKQJ7E8CVYZCTHXKVX|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP30HDQ1WGZRD1YTBRPPPYZHKQJ7E8CVYZCTHXKVX,debt_stored,USDA,10000
9053676,arkadiko-v2,SP3P8X7VY45Y9T21FNAJAG95H8ADE2MB00TCKRAXB|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP3P8X7VY45Y9T21FNAJAG95H8ADE2MB00TCKRAXB,collateral,STX,50000000
9053676,arkadiko-v2,SP3P8X7VY45Y9T21FNAJAG95H8ADE2MB00TCKRAXB|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP3P8X7VY45Y9T21FNAJAG95H8ADE2MB00TCKRAXB,debt,USDA,10000
9053676,arkadiko-v2,SP3P8X7VY45Y9T21FNAJAG95H8ADE2MB00TCKRAXB|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP3P8X7VY45Y9T21FNAJAG95H8ADE2MB00TCKRAXB,debt_stored,USDA,10000
9053676,arkadiko-v2,SP19JB746XZZW6PH8KRDA4P9NBY7285STF10039E0|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP19JB746XZZW6PH8KRDA4P9NBY7285STF10039E0,collateral,STX,100000000
9053676,arkadiko-v2,SP19JB746XZZW6PH8KRDA4P9NBY7285STF10039E0|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP19JB746XZZW6PH8KRDA4P9NBY7285STF10039E0,debt,USDA,19733
9053676,arkadiko-v2,SP19JB746XZZW6PH8KRDA4P9NBY7285STF10039E0|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP19JB746XZZW6PH8KRDA4P9NBY7285STF10039E0,debt_stored,USDA,19733
9053676,arkadiko-v2,SPT7WQRTS0KTTGY7YZ1GF1K30J60C8Y32Q7DQVPK|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SPT7WQRTS0KTTGY7YZ1GF1K30J60C8Y32Q7DQVPK,collateral,STX,52000000
9053676,arkadiko-v2,SPT7WQRTS0KTTGY7YZ1GF1K30J60C8Y32Q7DQVPK|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SPT7WQRTS0KTTGY7YZ1GF1K30J60C8Y32Q7DQVPK,debt,USDA,10000
9053676,arkadiko-v2,SPT7WQRTS0KTTGY7YZ1GF1K30J60C8Y32Q7DQVPK|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SPT7WQRTS0KTTGY7YZ1GF1K30J60C8Y32Q7DQVPK,debt_stored,USDA,10000
9053676,arkadiko-v2,SP11ETHNJKZRF8N4VMMK62FM322HKVQPRAN8JM1R6|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP11ETHNJKZRF8N4VMMK62FM322HKVQPRAN8JM1R6,collateral,STX,100360669
9053676,arkadiko-v2,SP11ETHNJKZRF8N4VMMK62FM322HKVQPRAN8JM1R6|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP11ETHNJKZRF8N4VMMK62FM322HKVQPRAN8JM1R6,debt,USDA,10000
9053676,arkadiko-v2,SP11ETHNJKZRF8N4VMMK62FM322HKVQPRAN8JM1R6|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP11ETHNJKZRF8N4VMMK62FM322HKVQPRAN8JM1R6,debt_stored,USDA,10000
9053676,arkadiko-v2,SP1D50E7VETCSWK00T9GJK1TD3PRM0JFPD84QQBWT|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP1D50E7VETCSWK00T9GJK1TD3PRM0JFPD84QQBWT,collateral,STX,104627434
9053676,arkadiko-v2,SP1D50E7VETCSWK00T9GJK1TD3PRM0JFPD84QQBWT|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP1D50E7VETCSWK00T9GJK1TD3PRM0JFPD84QQBWT,debt,USDA,10000
9053676,arkadiko-v2,SP1D50E7VETCSWK00T9GJK1TD3PRM0JFPD84QQBWT|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP1D50E7VETCSWK00T9GJK1TD3PRM0JFPD84QQBWT,debt_stored,USDA,10000
9053676,arkadiko-v2,SP285GDW3F18MY7YHR2GN4X0C90F4SQT2D9GTBJX9|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP285GDW3F18MY7YHR2GN4X0C90F4SQT2D9GTBJX9,collateral,STX,230230069
9053676,arkadiko-v2,SP285GDW3F18MY7YHR2GN4X0C90F4SQT2D9GTBJX9|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP285GDW3F18MY7YHR2GN4X0C90F4SQT2D9GTBJX9,debt,USDA,13192
9053676,arkadiko-v2,SP285GDW3F18MY7YHR2GN4X0C90F4SQT2D9GTBJX9|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP285GDW3F18MY7YHR2GN4X0C90F4SQT2D9GTBJX9,debt_stored,USDA,13192
9053676,arkadiko-v2,SP2E7W7F568R99DKATHCB5B5ZTG690RF0KAPR9BWX|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP2E7W7F568R99DKATHCB5B5ZTG690RF0KAPR9BWX,collateral,STX,200000000
9053676,arkadiko-v2,SP2E7W7F568R99DKATHCB5B5ZTG690RF0KAPR9BWX|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP2E7W7F568R99DKATHCB5B5ZTG690RF0KAPR9BWX,debt,USDA,10000
9053676,arkadiko-v2,SP2E7W7F568R99DKATHCB5B5ZTG690RF0KAPR9BWX|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP2E7W7F568R99DKATHCB5B5ZTG690RF0KAPR9BWX,debt_stored,USDA,10000
9053676,arkadiko-v2,SP2CNWQ85KJAP57RSDANZM3BK2YWQN1FAH21RZS2S|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP2CNWQ85KJAP57RSDANZM3BK2YWQN1FAH21RZS2S,collateral,STX,308538684
9053676,arkadiko-v2,SP2CNWQ85KJAP57RSDANZM3BK2YWQN1FAH21RZS2S|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP2CNWQ85KJAP57RSDANZM3BK2YWQN1FAH21RZS2S,debt,USDA,10000
9053676,arkadiko-v2,SP2CNWQ85KJAP57RSDANZM3BK2YWQN1FAH21RZS2S|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP2CNWQ85KJAP57RSDANZM3BK2YWQN1FAH21RZS2S,debt_stored,USDA,10000
9053676,arkadiko-v2,SPKPA06RC4DW68HGDS3CFEXT7ZH7QPMGM97B7K02|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SPKPA06RC4DW68HGDS3CFEXT7ZH7QPMGM97B7K02,collateral,STX,422000000
9053676,arkadiko-v2,SPKPA06RC4DW68HGDS3CFEXT7ZH7QPMGM97B7K02|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SPKPA06RC4DW68HGDS3CFEXT7ZH7QPMGM97B7K02,debt,USDA,10000
9053676,arkadiko-v2,SPKPA06RC4DW68HGDS3CFEXT7ZH7QPMGM97B7K02|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SPKPA06RC4DW68HGDS3CFEXT7ZH7QPMGM97B7K02,debt_stored,USDA,10000
9053676,arkadiko-v2,SP4HRBY7QMDRJWWTDWR23D5P24MGKB3ZWYNHG0VY|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP4HRBY7QMDRJWWTDWR23D5P24MGKB3ZWYNHG0VY,collateral,STX,800000000
9053676,arkadiko-v2,SP4HRBY7QMDRJWWTDWR23D5P24MGKB3ZWYNHG0VY|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP4HRBY7QMDRJWWTDWR23D5P24MGKB3ZWYNHG0VY,debt,USDA,10000
9053676,arkadiko-v2,SP4HRBY7QMDRJWWTDWR23D5P24MGKB3ZWYNHG0VY|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP4HRBY7QMDRJWWTDWR23D5P24MGKB3ZWYNHG0VY,debt_stored,USDA,10000
9053676,arkadiko-v2,SP3RPJF4RXQP8V1A2786W4N9PH1DMK0N2WSSCPXNP|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP3RPJF4RXQP8V1A2786W4N9PH1DMK0N2WSSCPXNP,collateral,STX,802253633
9053676,arkadiko-v2,SP3RPJF4RXQP8V1A2786W4N9PH1DMK0N2WSSCPXNP|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP3RPJF4RXQP8V1A2786W4N9PH1DMK0N2WSSCPXNP,debt,USDA,10000
9053676,arkadiko-v2,SP3RPJF4RXQP8V1A2786W4N9PH1DMK0N2WSSCPXNP|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP3RPJF4RXQP8V1A2786W4N9PH1DMK0N2WSSCPXNP,debt_stored,USDA,10000
9053676,arkadiko-v2,SP32HTXYCW8MMESEAT5V0J1MBJHBJK4MR95WDZ91Z|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP32HTXYCW8MMESEAT5V0J1MBJHBJK4MR95WDZ91Z,collateral,STX,10000000000
9053676,arkadiko-v2,SP32HTXYCW8MMESEAT5V0J1MBJHBJK4MR95WDZ91Z|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP32HTXYCW8MMESEAT5V0J1MBJHBJK4MR95WDZ91Z,debt,USDA,10000
9053676,arkadiko-v2,SP32HTXYCW8MMESEAT5V0J1MBJHBJK4MR95WDZ91Z|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP32HTXYCW8MMESEAT5V0J1MBJHBJK4MR95WDZ91Z,debt_stored,USDA,10000
9053676,arkadiko-v2,SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR,collateral,stSTX,1889696391418
9053676,arkadiko-v2,SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR,debt,USDA,272386443365
9053676,arkadiko-v2,SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR,debt_stored,USDA,272386443365
9053676,arkadiko-v2,SP2B1NXRQ6YQ0PH0046PQFKF99AZ8DRWGD8KC0040|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2B1NXRQ6YQ0PH0046PQFKF99AZ8DRWGD8KC0040,collateral,stSTX,53362290
9053676,arkadiko-v2,SP2B1NXRQ6YQ0PH0046PQFKF99AZ8DRWGD8KC0040|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2B1NXRQ6YQ0PH0046PQFKF99AZ8DRWGD8KC0040,debt,USDA,6616299
9053676,arkadiko-v2,SP2B1NXRQ6YQ0PH0046PQFKF99AZ8DRWGD8KC0040|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2B1NXRQ6YQ0PH0046PQFKF99AZ8DRWGD8KC0040,debt_stored,USDA,6616299
9053676,arkadiko-v2,SP3JYTEYFKCY12WTY7TNRCQ392D1WF0YTPV71P0EM|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3JYTEYFKCY12WTY7TNRCQ392D1WF0YTPV71P0EM,collateral,stSTX,3199790003
9053676,arkadiko-v2,SP3JYTEYFKCY12WTY7TNRCQ392D1WF0YTPV71P0EM|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3JYTEYFKCY12WTY7TNRCQ392D1WF0YTPV71P0EM,debt,USDA,387746667
9053676,arkadiko-v2,SP3JYTEYFKCY12WTY7TNRCQ392D1WF0YTPV71P0EM|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3JYTEYFKCY12WTY7TNRCQ392D1WF0YTPV71P0EM,debt_stored,USDA,387746667
9053676,arkadiko-v2,SPJXTF0YCFHKMYGBH73M1Q7JK7A41SPB715478BZ|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SPJXTF0YCFHKMYGBH73M1Q7JK7A41SPB715478BZ,collateral,stSTX,34823791
9053676,arkadiko-v2,SPJXTF0YCFHKMYGBH73M1Q7JK7A41SPB715478BZ|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SPJXTF0YCFHKMYGBH73M1Q7JK7A41SPB715478BZ,debt,USDA,4021050
9053676,arkadiko-v2,SPJXTF0YCFHKMYGBH73M1Q7JK7A41SPB715478BZ|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SPJXTF0YCFHKMYGBH73M1Q7JK7A41SPB715478BZ,debt_stored,USDA,4021050
9053676,arkadiko-v2,SP3P9XNPA8GQ2GH2BJ0P3DK71HS34WSD6TK59G3HR|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3P9XNPA8GQ2GH2BJ0P3DK71HS34WSD6TK59G3HR,collateral,stSTX,33035666087
9053676,arkadiko-v2,SP3P9XNPA8GQ2GH2BJ0P3DK71HS34WSD6TK59G3HR|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3P9XNPA8GQ2GH2BJ0P3DK71HS34WSD6TK59G3HR,debt,USDA,3810658977
9053676,arkadiko-v2,SP3P9XNPA8GQ2GH2BJ0P3DK71HS34WSD6TK59G3HR|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3P9XNPA8GQ2GH2BJ0P3DK71HS34WSD6TK59G3HR,debt_stored,USDA,3810658977
9053676,arkadiko-v2,SP18ZQRE3N8RNMYGMASDZXV4XGYEZMA8JSHAK31Q8|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP18ZQRE3N8RNMYGMASDZXV4XGYEZMA8JSHAK31Q8,collateral,stSTX,10273448070
9053676,arkadiko-v2,SP18ZQRE3N8RNMYGMASDZXV4XGYEZMA8JSHAK31Q8|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP18ZQRE3N8RNMYGMASDZXV4XGYEZMA8JSHAK31Q8,debt,USDA,1145746719
9053676,arkadiko-v2,SP18ZQRE3N8RNMYGMASDZXV4XGYEZMA8JSHAK31Q8|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP18ZQRE3N8RNMYGMASDZXV4XGYEZMA8JSHAK31Q8,debt_stored,USDA,1145746719
9053676,arkadiko-v2,SP3GNH2HRF8M2RTMJPECHX3YMCBPMH02NCBK688EH|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3GNH2HRF8M2RTMJPECHX3YMCBPMH02NCBK688EH,collateral,stSTX,9949654
9053676,arkadiko-v2,SP3GNH2HRF8M2RTMJPECHX3YMCBPMH02NCBK688EH|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3GNH2HRF8M2RTMJPECHX3YMCBPMH02NCBK688EH,debt,USDA,1037744
9053676,arkadiko-v2,SP3GNH2HRF8M2RTMJPECHX3YMCBPMH02NCBK688EH|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3GNH2HRF8M2RTMJPECHX3YMCBPMH02NCBK688EH,debt_stored,USDA,1037744
9053676,arkadiko-v2,SP2QE3SKKZAY68Z3KN4TTJN41BVE3B5QVJMNKJAZB|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2QE3SKKZAY68Z3KN4TTJN41BVE3B5QVJMNKJAZB,collateral,stSTX,251242631
9053676,arkadiko-v2,SP2QE3SKKZAY68Z3KN4TTJN41BVE3B5QVJMNKJAZB|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2QE3SKKZAY68Z3KN4TTJN41BVE3B5QVJMNKJAZB,debt,USDA,22578800
9053676,arkadiko-v2,SP2QE3SKKZAY68Z3KN4TTJN41BVE3B5QVJMNKJAZB|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2QE3SKKZAY68Z3KN4TTJN41BVE3B5QVJMNKJAZB,debt_stored,USDA,22578800
9053676,arkadiko-v2,SP2Y738VAEMGCMJ8BR4Q94A74EY7DHQEEG31KH078|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2Y738VAEMGCMJ8BR4Q94A74EY7DHQEEG31KH078,collateral,stSTX,185782886
9053676,arkadiko-v2,SP2Y738VAEMGCMJ8BR4Q94A74EY7DHQEEG31KH078|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2Y738VAEMGCMJ8BR4Q94A74EY7DHQEEG31KH078,debt,USDA,16180369
9053676,arkadiko-v2,SP2Y738VAEMGCMJ8BR4Q94A74EY7DHQEEG31KH078|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2Y738VAEMGCMJ8BR4Q94A74EY7DHQEEG31KH078,debt_stored,USDA,16180369
9053676,arkadiko-v2,SPCJ7D2GMHQ5N9ZYSBT35AAH3TTTTXEN2CEP1QCJ|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SPCJ7D2GMHQ5N9ZYSBT35AAH3TTTTXEN2CEP1QCJ,collateral,stSTX,69647583
9053676,arkadiko-v2,SPCJ7D2GMHQ5N9ZYSBT35AAH3TTTTXEN2CEP1QCJ|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SPCJ7D2GMHQ5N9ZYSBT35AAH3TTTTXEN2CEP1QCJ,debt,USDA,5734948
9053676,arkadiko-v2,SPCJ7D2GMHQ5N9ZYSBT35AAH3TTTTXEN2CEP1QCJ|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SPCJ7D2GMHQ5N9ZYSBT35AAH3TTTTXEN2CEP1QCJ,debt_stored,USDA,5734948
9053676,arkadiko-v2,SP3WSZQSHV99NJ7GX1G908ZFME42V86J6FAY5WXVE|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3WSZQSHV99NJ7GX1G908ZFME42V86J6FAY5WXVE,collateral,stSTX,286445719
9053676,arkadiko-v2,SP3WSZQSHV99NJ7GX1G908ZFME42V86J6FAY5WXVE|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3WSZQSHV99NJ7GX1G908ZFME42V86J6FAY5WXVE,debt,USDA,23325367
9053676,arkadiko-v2,SP3WSZQSHV99NJ7GX1G908ZFME42V86J6FAY5WXVE|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3WSZQSHV99NJ7GX1G908ZFME42V86J6FAY5WXVE,debt_stored,USDA,23325367
9053676,arkadiko-v2,SP7SPH7XXSS6HBFAFQ1W4HRHB70GD3XH8HM1FH0A|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP7SPH7XXSS6HBFAFQ1W4HRHB70GD3XH8HM1FH0A,collateral,stSTX,5182338427
9053676,arkadiko-v2,SP7SPH7XXSS6HBFAFQ1W4HRHB70GD3XH8HM1FH0A|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP7SPH7XXSS6HBFAFQ1W4HRHB70GD3XH8HM1FH0A,debt,USDA,415389225
9053676,arkadiko-v2,SP7SPH7XXSS6HBFAFQ1W4HRHB70GD3XH8HM1FH0A|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP7SPH7XXSS6HBFAFQ1W4HRHB70GD3XH8HM1FH0A,debt_stored,USDA,415389225
9053676,arkadiko-v2,SP3V9TP8NJ704HQPE7M419B0G3ZMGBK53F77E1V27|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3V9TP8NJ704HQPE7M419B0G3ZMGBK53F77E1V27,collateral,stSTX,775273235
9053676,arkadiko-v2,SP3V9TP8NJ704HQPE7M419B0G3ZMGBK53F77E1V27|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3V9TP8NJ704HQPE7M419B0G3ZMGBK53F77E1V27,debt,USDA,60429666
9053676,arkadiko-v2,SP3V9TP8NJ704HQPE7M419B0G3ZMGBK53F77E1V27|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3V9TP8NJ704HQPE7M419B0G3ZMGBK53F77E1V27,debt_stored,USDA,60429666
9053676,arkadiko-v2,SP103BZSXCX2YF8HXMN8DDP5Z46DN4A0HPRDYJXDD|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP103BZSXCX2YF8HXMN8DDP5Z46DN4A0HPRDYJXDD,collateral,stSTX,9000000000
9053676,arkadiko-v2,SP103BZSXCX2YF8HXMN8DDP5Z46DN4A0HPRDYJXDD|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP103BZSXCX2YF8HXMN8DDP5Z46DN4A0HPRDYJXDD,debt,USDA,621726248
9053676,arkadiko-v2,SP103BZSXCX2YF8HXMN8DDP5Z46DN4A0HPRDYJXDD|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP103BZSXCX2YF8HXMN8DDP5Z46DN4A0HPRDYJXDD,debt_stored,USDA,621726248
9053676,arkadiko-v2,SP8R8AT0HS12MRKHMZ22J05DMTBDHRW9XJBKE5DG|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP8R8AT0HS12MRKHMZ22J05DMTBDHRW9XJBKE5DG,collateral,stSTX,24007293
9053676,arkadiko-v2,SP8R8AT0HS12MRKHMZ22J05DMTBDHRW9XJBKE5DG|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP8R8AT0HS12MRKHMZ22J05DMTBDHRW9XJBKE5DG,debt,USDA,1537151
9053676,arkadiko-v2,SP8R8AT0HS12MRKHMZ22J05DMTBDHRW9XJBKE5DG|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP8R8AT0HS12MRKHMZ22J05DMTBDHRW9XJBKE5DG,debt_stored,USDA,1537151
9053676,arkadiko-v2,SP3MA7SZSW1T0CR9Y3WEX4BJZNESCXMA493RF4H0K|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3MA7SZSW1T0CR9Y3WEX4BJZNESCXMA493RF4H0K,collateral,stSTX,14934982438
9053676,arkadiko-v2,SP3MA7SZSW1T0CR9Y3WEX4BJZNESCXMA493RF4H0K|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3MA7SZSW1T0CR9Y3WEX4BJZNESCXMA493RF4H0K,debt,USDA,945022601
9053676,arkadiko-v2,SP3MA7SZSW1T0CR9Y3WEX4BJZNESCXMA493RF4H0K|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3MA7SZSW1T0CR9Y3WEX4BJZNESCXMA493RF4H0K,debt_stored,USDA,945022601
9053676,arkadiko-v2,SP2387SVTEFW59A7BWJE84V9Y6M9SYEBDPFAQ1XN1|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2387SVTEFW59A7BWJE84V9Y6M9SYEBDPFAQ1XN1,collateral,stSTX,179956326
9053676,arkadiko-v2,SP2387SVTEFW59A7BWJE84V9Y6M9SYEBDPFAQ1XN1|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2387SVTEFW59A7BWJE84V9Y6M9SYEBDPFAQ1XN1,debt,USDA,11344766
9053676,arkadiko-v2,SP2387SVTEFW59A7BWJE84V9Y6M9SYEBDPFAQ1XN1|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2387SVTEFW59A7BWJE84V9Y6M9SYEBDPFAQ1XN1,debt_stored,USDA,11344766
